id,english_text,human_bengali_reference,machine_bengali_output,bert_f1_score
918,In the archipelagos and lakes you do not necessarily need a yacht.,দ্বীপপুঞ্জ এবং লেকগুলোতে আবশ্যকভাবে আপনার কোন নৌকাটির দরকার নেই।,"আর্কিপেলাগোগুলিতে এবং ঠাট্টাতে যাই হো, যাইখানেই যাট্যাই (যাট্যান) প্রয়োজন নয়।",0.6758514046669006
919,"Although the coastal archipelagos and the biggest lakes are indeed big enough for any yacht, smaller boats or even a kayak offer a different experience.",উপকূলীয় দ্বীপপুঞ্জ এবং বৃহত্তম হ্রদগুলিতে যে কোনও ইয়াটের পক্ষে যথেষ্ট বড়। তবে ছোট নৌকা বা একটি কায়াকের অভিজ্ঞতাই অন্যরকম হবে।,"সামনের মাল্যপ্রান্তী এবং বড़ी ঝাড়িগুলো যেকোনো যাইচ্ছে যাত্রার জন্য সংক্ষিপ্ত যত্ন নেওয়ার জন্য বড় যত্ন নেই, কিন্তু ছোট সাগর এবং ছোট না঵গুলো, অথবা যেমন কোনো কেইয়াক একটি ভিন্ন অভিজ্ঞতা দেয়।",0.7370118498802185
920,"Boating is a national pastime in Finland, with a boat to every seven or eight people.",একটি নৌকায় সাত বা আট জন নিয়ে হওয়া নৌকা বাইচ ফিনল্যান্ডে একটি জাতীয় বিনোদন।,"芬兰তে নাউন্টি নাগরিকের প্রতিষ্ঠান একটি যোগাযোগ যাত্রা হিসেবে বোটিং একটি জাতীয় প্রেম রয়েছে, যেখানে প্রতিষ্ঠান প্রতি সeven বা eight নাগরিকের জন্য।",0.7021294236183167
921,"This is matched by Norway, Sweden and New Zealand, but otherwise quite unique (e.g. in the Netherlands the figure is one to forty).","এটি নরওয়ে, সুইডেন এবং নিউজিল্যান্ডের সাথে মিলেছে তবে অন্যদের থেকে বেশ আলাদা (উদাঃ নেদারল্যান্ডে সংখ্যাটি চল্লিশে একটি)।","এই নরওয়ে, স্যান্ডভিয়া, এবং নিউজিল্যান্ড এর সাথে পাশাপাশি দেখা যায়, তবে অন্যত্র এটি খুবই অনন্য (উদাহরণস্বরূপ নидারল্যান্ডে সংখ্যা এক থেকে চতুর্তাষ্টাঙ্কে যায়)।",0.7861703634262085
922,"Most of the distinct Baltic Cruises feature an extended stay in St. Petersburg, Russia.",বেশিরভাগ স্বতন্ত্র বাল্টিক ক্রুজগুলোর  বৈশিষ্ট্য রাশিয়ার সেন্ট-পিটার্সবার্গে বর্ধিত থাকা।,বেল্টিক ক্যাডিবেলে অন্যতম পার্থক্যাতীত যাত্রাপথগুলিতে রัสিয়ার স্ট. পেটেরেবার্গে শুরু ও শেষ করা সীমান্ত বাসের দৈর্ঘ্যের অবস্থান দরকারি।,0.7053080201148987
923,This means you can visit the historic city for a couple of full days while returning and sleeping on the ship at night.,এর মানে হলো আপনি সম্পূর্ণ কয়েক দিন ধরে ঐতিহাসিক শহরটি ঘুরে দেখতে পারবেন যেখানে রাতের বেলা ফিরে জাহাজে ঘুমাবেন।,"এটা অর্থ যে, আপনি ইতিহাসগ্রন্থ শহরে দু-এক দিন কাটাতে পারেন এবং রাতে নৌবাহินীতে শুয়ে পাওয়া যাবে।",0.746903121471405
924,If you only go ashore using shipboard excursions you will not need a separate visa (as of 2009).,আপনি যদি শুধুমাত্র শিপবোর্ডে করে উপকূলে যান তবে সেক্ষেত্রে আপনার আলাদা করে ভিসা লাগবে না (2009 অনুযায়ী)।,ঈশান্যে যেতে যদি নৌকাযুক্ত পর্যটন করে তাহলে আলাদা ভাবে একটি ভিশাস প্রয়োজন নেই (2009-এর অনুযায়ী)।,0.725199282169342
925,"Some cruises feature Berlin, Germany in the brochures. As you can see from the map above Berlin is no where near the sea and a visit to the city is not included in the price of the cruise.","কিছু জাহাজ তার বৈশিষ্ট্য পুস্তিকায় বার্লিন, জার্মানি দেখায়। যেমন আপনি দেখতে পান উপরের মানচিত্র থেকে যে বার্লিন সমুদ্রের নিকটবর্তী কোথাও নয় এবং শহরটিতে ভ্রমণের খরচ ক্রুজের দামের অন্তর্ভুক্ত নয়।","এক些少的输入似乎被错误地发送了。您似乎是想翻译一段英文文本到孟加拉语。以下是翻译结果：

এন্ডিউস ক্যারিসে বারিলিন, জার্মানি এই ব্রোচারুলে বৈশিষ্ট্য রয়েছে। আপনি উপরের মap-এ দেখতে পাচ্ছেন যে বারিলিন মহাসাগরের কোথাও নেই এবং শহরে একটি দুর্ত্য মূল্যে অন্তর্ভুক্ত নয়।",0.7198704481124878
926,"Travelling by plane can be a scary experience for people of all ages and backgrounds, particularly if they've not flown before or have experienced a traumatic event.","প্লেনে ভ্রমণ সব বয়সের এবং সব ধরণের মানুষের ক্ষেত্রে একটি ভীতিজনক অভিজ্ঞতা হতে পারে, বিশেষত যদি তারা আগে উড়ে না থাকেন বা কোনও ভীতিকর অভিজ্ঞতার সম্মুখীন না হয়ে থাকেন।","প্লেনে যাত্রা করা এমনকি বয়স ও প্রাচীনতা থেকে বিভিন্ন মানসিক অবস্থার লোকদের জন্য ভয়াবহ অভিজ্ঞতা হতে পারে, প্রincipally যদি তারা প্রথম বার ফ্লাইন্স করে না অথবা কোন মানসিক সংকটজনিত ঘটনায় পরিণত হয়েছে।",0.764215350151062
927,It is not something to be ashamed of: it is no different from the personal fears and dislikes of other things that very many people have.,লজ্জিত হওয়ার মতো কিছু নয় এটি: অন্য লোকের থেকে ব্যক্তিগত ভয় এবং অপছন্দের বিষয়গুলো আলাদা থাকা।,এটা অপাশা নয়: এটা অনেক লোকের যে-কোনো অন্য বস্তুর ব্যতিক্রম করার বা পছন্দ না করার ভালোবাসা-না-ভালোবাসা থেকে ভিন্ন নয়।,0.7262969017028809
928,"For some, understanding something about how aircraft work and what happens during a flight may help to overcome a fear which is based on the unknown or on not being in control.","বিমান সম্পর্কে যারা অজ্ঞ, তারা বিমান কীভাবে কাজ করে এবং বিমান ওড়ার সময় কী ঘটে, সে সম্পর্কে কিছু জানতে পারলে অজানা ভয় কাটাতে পারেন, যা নিয়ন্ত্রণে না থাকার জন্য সৃষ্টি হয়।","কিছু মানুষের কাছে, একটু বিমানের কীভাবে কাজ করে এবং একটি যাত্রায় কী ঘটে সেটা বুঝার কিছু জ্ঞান সেই অজানা বা নিয়ন্ত্রণের ভয় থেকে মুক্ত হতে সাহায্য করতে পারে।",0.75147944688797
929,"Courier companies are well paid for delivering things quickly. Frequently, time is very important with business documents, merchandise or spare parts for an urgent repair.","দ্রুত জিনিস সরবরাহ করার জন্য কুরিয়ার কোম্পানিগুলিকে ভাল অর্থ প্রদান করা হয়। প্রায়শই ব্যবসায়ীক নথি, পণ্যদ্রব্য বা জরুরি মেরামতের জন্য খুচরা যন্ত্রাংশের ক্ষেত্রে সময় খুবই গুরুত্বপূর্ণ বিষয় হয়ে ওঠে।","পুর্ববর্তী দিনে ডাকাতি কোম্পানি গ্রাহকের জন্য অত্যন্ত ভালো পেমেন্ট পায় যখন তারা কাজ খাঁকার। সাধারণত, সময় ব্যবসায়িক দокументы, উপকরণ বা হাইপার রিপার জন্য নিরাপদ প্রতিরক্ষা বা সর্বোচ্চ সরবরাহের জন্য খুবই গুরুত্বপূর্ণ।",0.7345038056373596
930,"On some routes, the larger companies have their own planes, but for other routes and smaller firms there was a problem.",কিছু নির্দিষ্ট রুটে বৃহত্তর সংস্থাগুলির নিজস্ব বিমান পরিষেবা থাকে তবে অন্যান্য রুটে এবং ছোট সংস্থাগুলির ক্ষেত্রে এটি একটি সমস্যার বিষয়।,"কিছু পথে, বড় কंपানিরা নিজেদের প্লেন রखে, তারা কিন্তু অন্যান্য পথে এবং ছোট কंपানিরা একটি সমস্যা ছিল।",0.7133790850639343
931,"If they sent things by air freight, on some routes it may have taken days to get through unloading and customs.","যদি তারা বিমান পরিবহণের মাধ্যমে জিনিসগুলি পাঠাতো, তবে কিছু রুটে আনলোডিং করতে এবং কাস্টমসের মধ্য দিয়ে যেতে অনেক দিন লেগে যেত।","আگ্রহে যদি তারা হوا মার্গে কিছু পাঠান, কিছু রোয়েটে অল্যাংস হান্ডিং এবং স্টিম্যাস মাধ্যমে এটা অব্যবহিত হতে কিছু দিন নেয় পাবে।",0.7788751721382141
932,"The only way to get it through faster was to send it as checked luggage. Airline regulations will not allow them to send luggage without a passenger, which is where you come in.","এটি পাওয়ার একমাত্র দ্রুত উপায় হলো এটিকে চেক লাগেজ হিসাবে পাঠানো। এয়ারলাইনের নিয়ম অনুসারে তারা কোনও যাত্রী ছাড়া লাগেজ পাঠানোর অনুমতি দেয় না, যা হলো আপনি যেখানে এসেছেন।","গতkের শূন্য পথ দিয়ে তা গাড়িতে রাখা দিয়ে শীঘ্র যাওয়া যায়। বিমান সংবেদনারules বিপণ্যকারীদেরকে একটি যাত্রীকে বिना লuggage পাঠানো না দেখা যায়, যেখানে তুমি আসছешь।",0.7136222720146179
933,"The obvious way of flying in first or business class is to fork out a thick wad of money for the privilege (or, better yet, get your company to do it for you).","প্রথম বা ব্যবসায়িক শ্রেণির ফ্লাইটে যাতায়াত করার সবথেকে ভালো উপায় হলো মোটা অংকের টাকা প্রদান করা (বা আরও ভাল হয়, যদি আপনার কোম্পানি আপনাকে এটি প্রদান করে থাকে)।","প্রথম বা ব্যবসায়িক শ্রেণিতে ফ্লাইয়ের স্পষ্ট উপায় কিছু ধন্যবাদ দিয়ে মুদ্রার একটি ভারী ব্যাটার দিয়ে প্রি঵িশেন্সিয়ালি (বা, যদি সুযোগ হয়, তাহলে তার সociতy কর্পোরেশনকে এটি করতে দেওয়া)।",0.7784498929977417
934,"However, this does not come cheap: as rough rules of thumb, you can expect to pay up to four times the normal economy fare for business, and eleven times for first class!","তবে, এটি সস্তায় পাওয়া যায় নাঃ বৃদ্ধাঙ্গুলির রুক্ষ নিয়ম অনুযায়ী, আপনি ব্যাবসার জন্য সাধারন আর্থিক খরচ 4 গুন পর্যন্ত, এবং প্রথম শ্রেণীর জন্য এগারো গুণ পর্যন্ত পরিশোধ আশা করতে পারেন।","তथাপি, এটি খারাপ নয়: যেমন একটি গруб মান-মান নিয়ম, ব্যবসায়িক সিটিং এর জন্য আপনি নরম অর্থনৈতিক টিকিটের চার গুণ পেতে হবে, এবং প্রথম সিটিং এর জন্য এleb গুণ!",0.7034575939178467
935,"Generally speaking, there is no point in even looking for discounts for business or first-class seats on direct flights from A to B.","সাধারণভাবে বলতে গেলে, A থেকে B এর সরাসরি ফ্লাইটে ব্যবসায়ীক বা প্রথম শ্রেণির সিটের জন্য ছাড়ের সন্ধান করার কোন মানে নেই।","ঔপনিবেশিকভাবে, A থেকে B এ সtraight ফ্লাইটে ডাইস্কাউন্ট খুঁজতে যেন কোনো মূল্যবোধ নেই ডার্জেন্স বা প্রথম শিপ্যার ডাইস্কাউন্ট খুঁজতে।",0.7420849204063416
936,"Airlines know well that there is a certain core group of flyers who are willing to pay top dollar for the privilege of getting somewhere fast and in comfort, and charge accordingly.",এয়ারলাইন্সগুলি ভালভাবে জানে যে কিছু শ্রেণীর মানুষ আছে যারা দ্রুত ভাবে কোথাও যাওয়ার জন্য এবং স্বাচ্ছন্দ্যে ভ্রমণের জন্য প্রচুর ডলার খরচ করতে রাজি থাকে। এবং তারা সেইভাবেই চার্জ করে।,বিমান সociতy খুব ভালই জানে যে কিছু একটি মূল গ্রুপ অফ ফ্লাইয়ার্স রয়েছে যারা অন্যদের থাণ্ডা টাকা দিয়ে সুযোগ পেতে চায় যে কোথাও গেলে গ্রাহক হয়ে যাওয়াতে তাদের সময় বেঁচে যায় এবং সুবিধাসাপেক্ষা অনুযায়ী মূল্য নির্ধারণ করে।,0.743865966796875
937,"The capital of Moldova is Chişinău. The local language is Romanian, but Russian is widely used.","মলদভার রাজধানী কিশিনাউ। স্থানীয় ভাষা রোমানিয়ান, তবে রাশিয়ান ব্যাপকভাবে ব্যবহৃত হয়।","মোলդovaভারতের রাজধানী চিশিনাউ। স্থানীয় ভাষা রোমানিয়ান, কিন্তু রুশ ভাষাও প্রচলিতভাবে ব্যবহার হয়।",0.9038318395614624
938,Moldova is a multi-ethnic republic that has suffered from ethnic conflict.,মোল্ডোভা একটি বহু-জাতিগত প্রজাতন্ত্র যা জাতিগত সংঘাতের শিকার হয়েছে।,"মোলদো একটি অন্তর্বর্তী প্রজাতন্ত্র, যার মধ্যে অন্তর্বর্তী বিপ্লবের দুষ্টুমান ছিল।",0.7738803625106812
939,"In 1994, this conflict led to the creation of the self-proclaimed Transnistria Republic in eastern Moldova, which has its own government and currency but is not recognised by any UN member country.","১৯৯৪ সালে এই দ্বন্দ্ব পূর্ব মলদোভায় স্ব-ঘোষিত ট্র‍্যান্সনিস্ট্রিয়া রিপাবলিকের জন্ম দেয়, দেশটির নিজস্ব সরকার এবং মুদ্রা ছিল কিন্তু রাষ্ট্রসংঘের কোন সদস্য রাষ্ট্র দেশটিকে স্বীকৃতি দেয়নি।","১৯৯৪-এ, এই সংfঝিত সংঘর্ষ মোলদোভের شرقীতে স্ব-স্বীকৃত ট্রান্সনিস্ট্রিয়া রিপাবলিকের উৎপন্ন করে, যা নিজের সরকার এবং মুদ্রা বিশ্বাসযোগ্য কিন্তু কোনো যুএন সদস্য দেশের দ্বারা অনুসন্ধান করা হয় নাই।",0.7784360647201538
940,Economic links have been re-established between these two parts of Moldova despite the failure in political negotiations.,রাজনৈতিক আলোচনায় ব্যর্থতা সত্ত্বেও মোলদোভার এই দুই অংশের মধ্যে অর্থনৈতিক যোগাযোগগুলি পুনরায় প্রতিষ্ঠিত হয়েছে।,মোলদোভার এই দুই অংশের মধ্যে অর্থ সংযোগগুলি পুন: স্থাপিত করা হয়েছে যদিও রাজনৈতিক আলোচনায় সম্মতি পাওয়া যায়নি।,0.8354079127311707
941,The major religion in Moldova is Orthodox Christian.,মোলডোভার প্রধান ধর্ম হল গোঁড়া খ্রিস্টান।,মোলդovaভারতের মৌলিক ধর্ম হল ওয়ার্থোক্সিয়ান চীনান ধর্ম।,0.7848525643348694
942,"İzmir is the third largest city in Turkey with a population of around 3.7 million, the second biggest port after Istanbul, and a very good transport hub.","ইজমির হলো প্রায় ৩.৭ মিলিয়ন জনসংখ্যা নিয়ে তুরস্কের তৃতীয় বৃহত্তম শহর, ইস্তাম্বুলের পরে দ্বিতীয় বৃহত্তম বন্দর এবং একটি খুব ভাল পরিবহন কেন্দ্র।","ইজরাইম তানেকের তৃতীয় বৃহত্তম শহর; এর জনসংখ্যা কাছাকাছি ৩.৭ মিলিয়ন, ইস্তানবলের পরে দ্বিতীয় বৃহত্তম মালবাহ সিংহাসন, এবং একটি খুব ভালো সরকারি সংযোগ কেন্দ্র।",0.8403907418251038
943,"Once the ancient city of Smyrna, it is now a modern, developed, and busy commercial center, set around a huge bay and surrounded by mountains.","একসময়ের প্রাচীন শহর স্মির্ণা, এখন একটি আধুনিক, উন্নত এবং ব্যস্ত বাণিজ্যিক কেন্দ্র, এটি একটি বিশাল উপসাগর এবং পাহাড় দ্বারা বেষ্টিত।","একএন্সে পুরাতন শহর স্মার্না ছিল, এখন এটি একটি নতুন, শিল্পী, আর সামান্য কর্মসূচক কেন্দ্র হয়ে ওঠে, একটি বড় মাঝারি গোলাকার এলাকার চারপাশে অবস্থিত এবং পাহাড়ের আড়ালে আবদ্ধ।",0.7767323851585388
944,"The broad boulevards, glass-fronted buildings and modern shopping centers are dotted with traditional red-tiled roofs, the 18th century market, and old mosques and churches, although the city has an atmosphere more of Mediterranean Europe than traditional Turkey.","শহরের চওড়া রাস্তাগুলি, কাঁচের আচ্ছাদনযুক্ত ভবন এবং আধুনিক শপিং কেন্দ্রগুলো ঐতিহ্যবাহী লাল-টালির ছাদ আচ্ছাদিত থাকত, 18 শতাব্দীর বাজার এবং পুরাতন মসজিদ এবং গীর্জাগুলি, যদিও এই শহরের আবহাওয়া তুরস্কের ঐতিহ্যের তুলনায় ভূমধ্যসাগরীয় ইউরোপের সাথে সদৃশ।","ঔপনিবেশিক ব্যাসবন, গ্ল্যাস ফ্রেম বিন্দুবাহী ইউআরলি এবং নতুন শপিং কেন্দ্রের মধ্যে সাধারণ লাল টাইলড চোলা, ১৮শ শতাব্দীর মার্�кেট, এবং পুরাতন মসজিদ এবং চোর্চ বিন্দুবাহী, কিন্তু শহরের অবস্থান একটি মাডিগ্রিনিয়ান ইউরোপের তুলনায় সাধারণ তাইল্যান",0.751678466796875
945,The village of Haldarsvík offer views of the nearby island Eysturoy and has an unusual octagonal church.,হালদারসভিকের গ্রামটি থেকে পার্শ্ববর্তী আইসতুরয় দ্বীপের সুন্দর দৃশ্যগুলো দেখা যায় এবং এটাতে একটা বিরল অষ্টকোণী গীর্জা রয়েছে।,হাল্ডারসভিক গ্রামটি নিকটবর্তী দ্বীপ এয়স্টুরোয় এবং একটি অসাধারণ অক্সিগ্রামিক চার্চ রয়েছে।,0.7604186534881592
946,"In the churchyard, there are interesting marble sculptures of doves over some tombs.","সমাধিক্ষেত্রে, কয়েকটি সমাধির উপরে পায়রার চিত্রে আকর্ষণীয় মার্বেল ভাস্কর্য রয়েছে।","ক্যার্চ-গ্যার্ডেনে, কিছু হাওয়া-পাখির মারব্যুল স্কulptুর কয়েকটি নির্দেশনামূলক মেমোরিয়ালের উপর রয়েছে।",0.7232634425163269
947,It's worth half an hour to stroll about the intriguing village.,কৌতূহল উদ্দীপক গ্রামটি ভ্রমণ করতে আধ ঘন্টা সময় লাগে।,আসলে এক ঘণ্টার আधা সময় এই আকর্ষণীয় গ্রামে ঘুমানো মানে।,0.7226041555404663
948,To the north and within easy reach is the romantic and fascinating town of Sintra and which was made famous to foreigners after a glowing account of its splendours recorded by Lord Byron.,উত্তরের কাছে এবং সহজে পৌঁছানো যায় এমন প্রেমময় ও আকর্ষণীয় সিন্ত্রার শহর এবং যখন এর জাঁকজমকের উজ্জ্বল বিবরণ লর্ড বাইরনের বিবৃতি দ্বারা বিদেশীদের কাছে এটি প্রসিদ্ধ করেছিল।,"উত্তরের দিকে এবং সহজে যাত্রা করা যায় সেই পার্থক্যবিদ এবং আকর্ষণীয় শিন্ট্র গ্রাম, যা এলাহাতের এলিজাবেথ ব্রিয়ানো দ্যায় এর শৈল্পিক বিশ্বাসের একটি সুন্দর বর্ণনা রাখার ফলে বিখ্যাত হয়ে ওঠে।",0.7270561456680298
949,"Scotturb Bus 403 travels regularly to Sintra, stopping at Cabo da Roca.","স্কটুরব বাস ৪০৩ নিয়মিত সিন্ট্রা ভ্রমণ করে, কাবো দা রোকাতে থেমে যায়।","স্কটার্ব বাস ৪০৩ সিন্ট্রে নির্দিষ্ট কালান্তরে পৌঁছাতে যায়, কাবো ডা রোকা স্থানে স্টপ নেয়।",0.8130699992179871
950,"Also to the north visit the great Sanctuary of Our Lady of Fatima (Shrine), a place of worldwide famous Marian apparitions.","এছাড়াও উত্তরে আওয়ার লেডি অফ ফাতিমা (শ্রীন) এর দুর্দান্ত অভয়ারণ্যটি দেখুন, যা বিশ্বব্যাপী মারিয়ান অপচ্ছায়ার একটি খ্যাত স্থান।","ঈশানে গিয়ে অ্যাসারি অ্যান্ড ফ্যাটিমা মারিয়ার মহিমাময় দেবতার দর্শনের স্থান, ফ্যাটিমা স্যান্ক্যালার একটি প্রশান্ত পারিবারিক প্রাতিষ্ঠানিক স্থান দেখো।",0.7019952535629272
951,"Please remember that you are essentially visiting a mass grave site, as well as a site that has an almost incalculable meaning to a significant portion of the world's population.","দয়া করে মনে রাখবেন যে আপনি মূলত একটি গণকবরের স্থান পরিদর্শন করছেন, সেইসাথে এমন একটি স্থানে যাচ্ছেন যা বিশ্বের জনসংখ্যার উল্লেখযোগ্য অংশের কাছে প্রায় ধারণাতীত অর্থবহন করে ।","পlease remember that you are essentially visiting a mass grave site, as well as a site that has an almost incalculable meaning to a significant portion of the world's population.

ইতিহัส: যou রemember কि আপনি অপেক্ষাকৃত একটি মাস গ্রেব স্থান এবং একটি বড় অংশ বিশ্ব সংখ্যায় এই স্থানের অপেক্ষাকৃত গণনাযুক্ত অর্থ রয়েছে এটি দেখার জন্য এক্সপ্লোর করছেন।",0.692645788192749
952,"There are still many men and women alive who survived their time here, and many more who had loved ones who were murdered or worked to death there, Jews and non-Jews alike.","এখনও অনেক পুরুষ এবং মহিলা জীবিত আছেন যারা এখানে তাদের সময় পার করে বেঁচে ছিলেন, এবং আরও অনেক ইহুদি এবং অ-ইহুদীরা ছিলেন যাদের প্রিয়জনকে খুন করা হয়েছিল বা সেখানে মৃত্যুর দিকে ধাবিত করা হয়েছিল।","এখনও অনেক মуждан এবং মহিলারা জীবিতে, তাদের সময় এখানে থাকার পরও জীবিতে ছিল, এবং অনেক বেশি মানুষ ছিল, যারা কাছে কাছে কেউ মারা যাওয়া বা এখানে কাজে মরা যাওয়ায় কষ্ট পায়, যিহুদী এবং নন-যিহুদী সামান্য ব্যতিক্রম না করে।",0.7889071702957153
953,"Please treat the site with all of the dignity, solemnity and respect it deserves. Do not make jokes about the Holocaust or Nazis.","দয়া করে স্থানটিকে তার প্রাপ্য যথাযথ মর্যাদা, গুরূত্ব এবং সম্মান দিন। হলোকাস্ট বা নাৎসিদের নিয়ে মজা করবেন না।","সাইটটি যে সব সম্মান, সম্মাননা এবং সম্মানের মানে যা এটি দেয়, তাই এটি সম্পূর্ণ সম্মানের সাথে চিন্তা করুন। হোলোক্যাস্ট বা নাসিদের সম্মুখে কোনও জোক করতে পারবেন না।",0.7501254677772522
954,Do not deface the site by marking or scratching graffiti into structures.,কাঠামোতে গ্রাফিতি বা অন্য কিছু একে জায়গাটির সৌন্দর্য নষ্ট করবেন না।,স্থানটিকে মার্কিং বা স্ট্রাকচারে গ্রাফ্রেট লিখে বা চিহ্ন করে স্থানটিকে দুর্গন্ধিত করতে দূর্ত করুন।,0.7030369639396667
955,"Barcelona's official languages are Catalan and Spanish. About a half prefer to speak Catalan, a vast majority understands it, and virtually everyone knows Spanish.","বার্সেলোনার সরকারী ভাষা হলো কাতালান এবং স্প্যানিশ। প্রায় অর্ধেক জনগোষ্ঠী কাতালান ভাষায় কথা বলে থাকে, বহু সংখ্যক মানুষ এই ভাষা বোঝে এবং কার্যত সবাই স্প্যানিশ ভাষা জানে।","বারcelonaর ব্যাখ্যাত ভাষাগুলি কაতালান এবং স্পেনিশ। প্রায় আधার ব্যাখ্যাত ভাষাটি বলার পছন্দ করে, বেশিরভাগ লোক এটি বুঝতে পারে, এবং অবশ্যই সবাই স্পেনিশ বুঝতে পারে।",0.772247850894928
956,"However, most signs are indicated only in Catalan because it is established by law as the first official language.",যদিও অধিকাংশ চিহ্ন শুধুমাত্র কাতালানে নির্দেশ করে কারণ এটি আইন এর মাধ্যমে প্রথম দাপ্তরিক ভাষা হিসাবে প্রতিষ্ঠিত হয়।,"তथাপি, অধিকাংশ চিহ্নের মাত্র কაতালানী ভাষায় লিখিত হয়, কারণ এটি আইনে নির্ধারিত একst ব্যাখ্যামূলক ভাষা হিসেবে অনুমোদিত রয়েছে।",0.7717638611793518
957,"Yet, Spanish is also widely used in public transport and other facilities.","তবুও, গণ পরিবহন এবং অন্যান্য সুবিধার ক্ষেত্রে স্পেনিশ ভাষাও বহুল ব্যবহৃত হয়।","এখনও, স্পেนীয় অনেক স্থানে পাবলিক ট্রান্সপোর্ট এবং অন্যান্য সেবার মধ্যেও প্রচলিতভাবে ব্যবহার করা হয়।",0.7605423927307129
958,"Regular announcements in the Metro are made only in Catalan, but unplanned disruptions are announced by an automated system in a wide variety of languages including Spanish, English, French, Arabic and Japanese.","মেট্রোতে নিয়মিত কাতালান ভাষায় ঘোষণা করা হয়, কিন্তু স্প্যানিশ, ইংরেজি, ফরাসী, আরবী এবং জাপানিজসহ বিভিন্ন ধরনের ভাষায়  অপরিকল্পিত বাধাগুলি ঘোষণা করা হয় একটি স্বয়ংক্রিয় পদ্ধতির মাধ্যমে।","মেট্রো-এ নির্দিষ্ট ঘণ্টায় ঘন্টায় ঘোষণা করা হয় কATALAN ভাষায়, কিন্তু অনিবার্য বিকল্প বিকল্প বিকল্প বিকল্প বিকল্প বিকল্প বিকল্প বিকল্প বিকল্প বিকল্প বিকল্প বিকল্প বিকল্প বিকল্প বিকল্প বিকল্প বিকল্প বিকল্প বিকল্প বিকল্প বিকল্প বিকল্প বিকল্প বিকল্প বিকল",0.6239956617355347
959,"Parisians have a reputation for being egocentric, rude and arrogant.","প্যারিসের অধিবাসীদের অহঙ্কারী, অভদ্র এবং দাম্ভিক হওয়ার খ্যাতি রয়েছে।","প্যারিসিয়ানরা একটি স্ব-কেন্দ্রীয়, অত্যাচারী এবং প্রাধান্যাধীন মনোভাবের স্বাভাবিক অধিকারী মনে করা হয়।",0.7275859117507935
960,"While this is often only an inaccurate stereotype, the best way to get along in Paris still is to be on your best behavior, acting like someone who is ""bien élevé"" (well brought up). It will make getting about considerably easier.","""যদিও প্রায়ই এটি কেবলমাত্র একটি ভুল স্টেরিওটাইপ, তবে নিজের সর্বোত্তম ব্যবহার, """"বিয়েন এল্ভি"""" (সভ্য আচারপরায়ণ) এর মত চলাই হতে পারে প্যারিসে আপনার যাওয়ার সবচেয়ে ভালো দিক। এটি আপনার জন্য আরও সহজতর করবে।""","এটি অक্ষम স্টিপ্লাইটার হিসাবে অक্ষরে আসে, পারিসে মেলা হারানোর সবচেয়ে ভাল উপায় হিসেবে তোমাকে তোমার সবচেয়ে ভাল ভাবে আচরণ করতে হবে, ""বেইন এলেজেন"" (সংশোধিত হয়ে উঠেছে) মনে করে আচরণ করতে। এটি তোমাকে যাওয়ার প্রক্রিয়াটি খুব সহজ করতে সাহায্য করবে।",0.7193936109542847
961,Parisians' abrupt exteriors will rapidly evaporate if you display some basic courtesies.,প্যারিসিয়ানদের বাহ্যিক হাবভাব মুহূর্তের মধ্য বাতাসে মিলিয়ে যাবে যদি আপনি কিছু সাধারণ সৌজন্যবোধ প্রদর্শন করেন।,প্যারিসিয়ানদের অবrup্ত বহিঃশাখাগুলি কিছু মূল্যবান অনুভব প্রদান করলে তারা তাড়াতাড়ি বিলুপ্ত হবে।,0.7345643639564514
962,"The Plitvice Lakes national park is heavily forested, mainly with beech, spruce, and fir trees, and features a mixture of Alpine and Mediterranean vegetation.","প্লিটভাইস লেক-এর মতো উদ্যানটিতে মূলত বিচ, স্প্রস এবং ফার গাছের ঘন বন রয়েছে এবং এতে আলপাইন ও ভূমধ্যসাগরীয় উদ্ভিদের একটি সংমিশ্রণ রয়েছে।","প্লিট্সিভে জেলে নেশনাল পার্ক গাছপালায় অনেক ভারসাম্য রয়েছে, অধিকাংশভাবে বিচ, স্প্রুস এবং ফির গাছের সাথে, এবং এটি এলপাইনিস্ক এবং মার্জিডিনিস্ক উদ্ভিদের একটি মিশ্রণ দর্শনীয় করে।",0.7951499223709106
963,"It has a notably wide variety of plant communities, due to its range of microclimates, differing soils and varying levels of altitude.","এটির ব্যাপক মাইক্রোক্লিমেটস, বিভিন্ন মৃত্তিকা এবং উচ্চতর বিভিন্ন স্তর থাকায়, এটিতে অনেক বৈচিত্রময় উদ্ভিদের সম্প্রদায় রয়েছে।","এটি একটি বিন্যাস রয়েছে, যা মাইক্রোক্লাইমেটাসের ব্যবধান, বিভিন্ন মাটির ধরন এবং বিভিন্ন উচ্চতার স্তরের কারণে একটি প্লান্ট সমাজের প্রসারিত প্রজাতির নির্দেশনা দেয়।",0.7664464712142944
